country,country_serial,metric,value,unit,sector,sub_sector,sub_sub_sector,source_link,source,year
Sierra Leone,SLE,Energy Indicator,0.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/sierra-leone,Africa Energy Portal,2022
Sierra Leone,SLE,Energy Indicator,0.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/sierra-leone,Africa Energy Portal,2022
Sierra Leone,SLE,Energy Indicator,0.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/sierra-leone,Africa Energy Portal,2022
Sierra Leone,SLE,Energy Indicator,0.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/sierra-leone,Africa Energy Portal,2022
Sierra Leone,SLE,Energy Indicator,0.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/sierra-leone,Africa Energy Portal,2022
Sierra Leone,SLE,Energy Indicator,0.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/sierra-leone,Africa Energy Portal,2022
Sierra Leone,SLE,Energy Indicator,0.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/sierra-leone,Africa Energy Portal,2022
Sierra Leone,SLE,Energy Indicator,0.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/sierra-leone,Africa Energy Portal,2022
Sierra Leone,SLE,Energy Indicator,0.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/sierra-leone,Africa Energy Portal,2022
Sierra Leone,SLE,Energy Indicator,0.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/sierra-leone,Africa Energy Portal,2022
Sierra Leone,SLE,Energy Indicator,0.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/sierra-leone,Africa Energy Portal,2022
Sierra Leone,SLE,Energy Indicator,0.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/sierra-leone,Africa Energy Portal,2022
Sierra Leone,SLE,Energy Indicator,0.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/sierra-leone,Africa Energy Portal,2022
Sierra Leone,SLE,Energy Indicator,27.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/sierra-leone,Africa Energy Portal,2022
Sierra Leone,SLE,Energy Indicator,27.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/sierra-leone,Africa Energy Portal,2022
Sierra Leone,SLE,Energy Indicator,4.9,%,Energy,General,National,https://africa-energy-portal.org/aep/country/sierra-leone,Africa Energy Portal,2022
Sierra Leone,SLE,Energy Indicator,4.9,%,Energy,General,National,https://africa-energy-portal.org/aep/country/sierra-leone,Africa Energy Portal,2022
Sierra Leone,SLE,Energy Indicator,57.0,%,Energy,General,National,https://africa-energy-portal.org/aep/country/sierra-leone,Africa Energy Portal,2022
Sierra Leone,SLE,Energy Indicator,57.0,%,Energy,General,National,https://africa-energy-portal.org/aep/country/sierra-leone,Africa Energy Portal,2022
Sierra Leone,SLE,Energy Indicator,0.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/sierra-leone,Africa Energy Portal,2022
Sierra Leone,SLE,Energy Indicator,0.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/sierra-leone,Africa Energy Portal,2022
Sierra Leone,SLE,Energy Indicator,27.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/sierra-leone,Africa Energy Portal,2022
Sierra Leone,SLE,Energy Indicator,27.5,%,Energy,General,National,https://africa-energy-portal.org/aep/country/sierra-leone,Africa Energy Portal,2022
